Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Basil's Magnifying Glass,0,D,5,Fortyborn,
The Great Illuminary - Radiant Ballroom,0,D,5,Fortyborn,
Mirabel Madrigal - Family Gatherer,0,D,5,Fortyborn,
Nala - Mischievous Cub,0,D-,5,Fortyborn,
We Know The Way,0,D-,5,Fortyborn,
Little John - Camp Cook,0,D-,5,Fortyborn,
Remember Who You Are,0,D-,5,Fortyborn,
Obscurosphere,0,D-,5,Fortyborn,
Taffyta Muttonfudge - Crowd Favorite,0,D-,5,Fortyborn,
Break Free,0,D-,5,Fortyborn,
Evil Comes Prepared,0,D-,5,Fortyborn,
Don't Let the Frostbite Bite,0,D-,5,Fortyborn,
Ratigan's Party - Seedy Back Room,0,D-,5,Fortyborn,
Medal of Heroes,0,D-,5,Fortyborn,
Merlin's Cottage - The Wizard's Home,0,D-,5,Fortyborn,
Shield of Arendelle,0,D-,5,Fortyborn,
Bad-Anon - Villain Support Center,0,D-,5,Fortyborn,
Blast From Your Past,0,D-,5,Fortyborn,
Kristoff - Reindeer Keeper,0,D- (Buildaround B-),5,Fortyborn,
Kenai - Big Brother,0,D+,5,Fortyborn,
"Fix‐It Felix, Jr. - Delighted Sightseer",0,D+,5,Fortyborn,
Wreck-It Ralph - Demolition Dude,0,D+,5,Fortyborn,
Ratigan - Raging Rat,0,D+,5,Fortyborn,
Taffyta Muttonfudge - Sour Speedster,0,D+,5,Fortyborn,
Arthur - Novice Sparrow,0,D+,5,Fortyborn,
Glimmer VS Glimmer,0,D+,5,Fortyborn,
Prince John - Opportunistic Briber,0,D+,5,Fortyborn,
Pacha - Emperor's Guide,0,D+,5,Fortyborn,
Sheriff of Nottingham - Bushel Britches,0,D+,5,Fortyborn,
Chicha - Dedicated Mother,0,D+,5,Fortyborn,
Belle - Of the Ball,0,D+,5,Fortyborn,
All Funned Out,0,D+,5,Fortyborn,
Royal Guard - Bovine Protector,0,D+,5,Fortyborn,
Mickey Mouse - Food Fight Defender,0,D+,5,Fortyborn,
Sleepy - Sluggish Knight,0,D+,5,Fortyborn,
Who's With Me?,0,D+,5,Fortyborn,
The Queen - Fairest of All,0,D+,5,Fortyborn,
Prince Naveen - Ukulele Player,0,D+,5,Fortyborn,
Try Everything,1,D+/C-,5,Fortyborn,
Sugar Rush Speedway - Starting Line,0,F,5,Fortyborn,
Gathering Knowledge And Wisdom,0,F,5,Fortyborn,
The Queen - Cruelest of All,0,F,5,Fortyborn,
Royal Tantrum,0,F,5,Fortyborn,
Merlin's Carpetbag,0,F,5,Fortyborn,
Pete - Wrestling Champ,0,F,5,Fortyborn,
Sapphire Chromicon,0,F,5,Fortyborn,
The Sword Released,0,F,5,Fortyborn,
Queen's Sensor Core,0,F (Buildaround C),5,Fortyborn,
Daisy Duck - Donald's Date,0,F (Buildaround C+),5,Fortyborn,
Kakamora - Long-Range Specialist,0,F,6,Be Our Guest,
Kakamora - Pirate Chief,0,F,6,Be Our Guest,
Jim Hawkins - Stubborn Cabin Boy,0,D,6,Be Our Guest,
Mr.Big - Shrewd Tycoon,0,F,6,Be Our Guest,
Mr.Smee - Steadfast Mate,1,C+,6,Be Our Guest,
Mr.Smee - Captain of the Jolly Roger,0,F,6,Be Our Guest,
Mullins - Seasoned Shipmate,1,C-,6,Be Our Guest,
Kohut - Trusted Marine,3,B,6,Be Our Guest,
King Hubert - Phillip's Father,1,C+,6,Be Our Guest,
Hercules - Unwavering Demigod,1,C-,6,Be Our Guest,
John Silver - Ship's Cook,1,C+,6,Be Our Guest,
Mr.Arrow - Legacy's First Mate,1,C,6,Be Our Guest,
Jim Hawkins - Rigging Specialist,2,B-,6,Be Our Guest,
Tuk Tuk - Big Buddy,1,C,6,Be Our Guest,
Billy Bones - Space Sailor,0,D,6,Be Our Guest,
Pluto - Guard Dog,4,B+,6,Be Our Guest,
Mickey Mouse - Night Watch,1,C-,6,Be Our Guest,
Cobra Bubbles - Former CIA,1,C+,6,Be Our Guest,
Gantu - Captain Crankyhead,5,A-,6,Be Our Guest,
Wreck-it Ralph - Ham Hands,1,C-,6,Be Our Guest,
Calhoun - Marine Sergeant,5,A-,6,Be Our Guest,
Captain Amelia - Commander of the Legacy,3,B,6,Be Our Guest,
Jafar - Power Hungry Vizier,0,F,6,Be Our Guest,
John Silver - Stern Captain,0,D,6,Be Our Guest,
Hot Potato,1,C+,6,Be Our Guest,
I'm Still Here,1,C+,6,Be Our Guest,
Twin Fire,2,B-,6,Be Our Guest,
Ambush!,1,C+,6,Be Our Guest,
Unfortunate Situation,2,B-,6,Be Our Guest,
King's Sensor Core,0,D,6,Be Our Guest,
Training Dummy,1,C-,6,Be Our Guest,
Sunglasses,0,D,6,Be Our Guest,
Treasure Mountain - Azurite Sea Island,0,F,6,Be Our Guest,
Galactic Council Chamber - Courtroom,0,D,6,Be Our Guest,
B .E.N. - Eccentric Robot,1,C+,6,Be Our Guest,
Aunt Cass - Biggest Fan,0,D,6,Be Our Guest,
Gadget Hackwrench - Creative Thinker,0,D-,6,Be Our Guest,
Gadget Hackwrench - Brilliant Bosun,1,C-,6,Be Our Guest,
Zipper - Astute Decoy,1,C-,6,Be Our Guest,
Oswald - The Lucky Rabbit,0,F,6,Be Our Guest,
Yokai - Enigmatic Inventor,0,D,6,Be Our Guest,
Pleakley - Scientific Expert,0,D,6,Be Our Guest,
Hiro Hamada - Robotics Prodigy,0,D,6,Be Our Guest,
Heihei - Not-So-Tricky Chicken,1,C-,6,Be Our Guest,
Sour Bill - Surly Henchman,1,C+,6,Be Our Guest,
Nick Wilde - Soggy Fox,0,D,6,Be Our Guest,
Wasabi - Methodical Engineer,0,D,6,Be Our Guest,
Nick Wilde - Sly Fox,0,D,6,Be Our Guest,
Gadget Hackwrench - Perceptive Mouse,3,B,6,Be Our Guest,
Dr. Delbert Doppler - Fussy Astronomer,1,C,6,Be Our Guest,
Tadashi Hamada - Baymax Inventor,0,D+,6,Be Our Guest,
Hiro Hamada - Team Leader,0,D,6,Be Our Guest,
Tadashi Hamada - Gifted Roboticist,3,B,6,Be Our Guest,
Baymax - Personal Healthcare Companion,0,D,6,Be Our Guest,
Baymax - Armored Companion,5,A+,6,Be Our Guest,
Yokai - Professor Callaghan,3,B,6,Be Our Guest,
Hiram Flaversham - Intrigued Inventor,2,B-,6,Be Our Guest,
Yokai - Scientific Supervillain,0,D,6,Be Our Guest,
Alice - Savvy Sailor,0,F,6,Be Our Guest,
We Could Be Immortals,0,D,6,Be Our Guest,
Sail the Azurite Sea,0,D,6,Be Our Guest,
Helping Hand,3,B,6,Be Our Guest,
Prepare your Bot,0,D,6,Be Our Guest,
Baymax's Healthcare Chip,0,D,6,Be Our Guest,
Microbots,0,F,6,Be Our Guest,
Jumbo Pop,3,B,6,Be Our Guest,
Rescue Rangers Submarine - Mobile Headquarters),0,F,6,Be Our Guest,
Institute of Technology - Prestigious University,0,D,6,Be Our Guest,
Mickey Mouse - Pirate Captain,1,C,6,Be Our Guest,
Kakamora - Boarding Party,0,F,6,Be Our Guest,
Kakamora - Pirate Pitcher,0,D,6,Be Our Guest,
Jasmine - Rebellious Princess,1,C+,6,Be Our Guest,
Raya - Kumandran Rider,2,B-,6,Be Our Guest,
Wendy Darling - Courageous Captain,1,C+,6,Be Our Guest,
John Silver - Ferocious Friend,1,C,6,Be Our Guest,
Vanellope Von Schweetz - Gutsy Go Getter,0,D,6,Be Our Guest,
Michael Darling - Playful Swordsman,3,B,6,Be Our Guest,
Aladdin - Fearless Navigator,3,B,6,Be Our Guest,
Markowski - Space Trooper,4,B+,6,Be Our Guest,
Abu - Bold Helmsman,2,B-,6,Be Our Guest,
Mickey Mouse - Courageous Sailor,0,D,6,Be Our Guest,
Adorabeezle Winterpop - Ice Rocket Racer,0,D+,6,Be Our Guest,
Moana - Self-Taught Sailor,4,B+,6,Be Our Guest,
John Darling - Sophisticated Swordsman,0,D,6,Be Our Guest,
Aladdin - Intrepid Commander,1,C+,6,Be Our Guest,
Minnie Mouse - Pirate Lookout,0,F,6,Be Our Guest,
Moana - Kakamora Leader,0,D,6,Be Our Guest,
Pete - Freebooter,0,D,6,Be Our Guest,
Goofy - Flying Goof,2,B-,6,Be Our Guest,
Maui - Half-Shark,2,B-,6,Be Our Guest,
Hades - Strong Arm,0,F,6,Be Our Guest,
Tigger - In the Crow's Nest,1,C,6,Be Our Guest,
Scar - Heartless Hunter,5,?,6,Be Our Guest,
Thievery,0,D,6,Be Our Guest,
Lead the Way,0,D,6,Be Our Guest,
The Islands I Pulled From the Sea,0,F,6,Be Our Guest,
Energy Blast,0,F,6,Be Our Guest,
Longboat,1,C,6,Be Our Guest,
Gold Coin,0,D,6,Be Our Guest,
Card Soldier's Spear,0,D,6,Be Our Guest,
Flotilla - Coconut Armada,0,F,6,Be Our Guest,
Skull Rock - Isolated Fortress,0,D,6,Be Our Guest,
Stitch - Little Trickster,3,B,6,Be Our Guest,
Jasmine - Royal Seafarer,3,B,6,Be Our Guest,
Captain Hook - Underhanded,5,A-,6,Be Our Guest,
Stitch - Alien Buccaneer,0,F,6,Be Our Guest,
Go Go Tomago - Darting Dynamo,5,A+,6,Be Our Guest,
Honey Lemon - Chemical Genius,1,C+,6,Be Our Guest,
Fred - Mascot by Day,4,B+,6,Be Our Guest,
Tootles - Lost Boy,3,B,6,Be Our Guest,
Dawson - Basil's Assistant,1,C-,6,Be Our Guest,
Heathcliff - Stoic Butler,1,C-,6,Be Our Guest,
Basil - Hypnotized Mouse,2,B-,6,Be Our Guest,
Donald Duck - First Mate,0,D,6,Be Our Guest,
Daisy Duck - Pirate Captain,1,C-,6,Be Our Guest,
Mertle Edmonds - Lilo's Rival,1,C,6,Be Our Guest,
Prince Phillip - Royal Explorer,1,C,6,Be Our Guest,
Jasmine - Royal Commodore,1,C,6,Be Our Guest,
Peter Pan - Never Land Prankster,1,C-,6,Be Our Guest,
Hercules - Baby Demigod,0,F,6,Be Our Guest,
Alistair Krei - Ambitious Entrepreneur,0,D,6,Be Our Guest,
Gazelle - Angel with Horns,2,B-,6,Be Our Guest,
Goofy - Expert Shipwright,1,C-,6,Be Our Guest,
Bellwether - Assistant Mayor,5,A-,6,Be Our Guest,
Basil - Disguised Detective,1,C-,6,Be Our Guest,
Olivia Flaversham - The Toymaker's Daughter,1,C+,6,Be Our Guest,
Bend to My Will,0,F,6,Be Our Guest,
Prepare to Board,0,D-,6,Be Our Guest,
Heffalumps and Woozles,3,B,6,Be Our Guest,
You Came Back,1,C,6,Be Our Guest,
Megabot,0,F,6,Be Our Guest,
Galactic Communicator,0,F,6,Be Our Guest,
Transport Pod,0,D-,6,Be Our Guest,
Perilous Maze - Watery Labyrinth,0,D+,6,Be Our Guest,
Owl Island - Secluded Entrance,0,F,6,Be Our Guest,
Hades - Lord of the Dead,2,B-,6,Be Our Guest,
Madam Mim - Tiny Adversary,1,C-,6,Be Our Guest,
Genie - Excited Shipbuilder,1,C-,6,Be Our Guest,
Sisu - In Her Element,3,B,6,Be Our Guest,
The White Rose - Jewel of the Garden,1,C-,6,Be Our Guest,
Juju - Mama Odie's Companion,1,C+,6,Be Our Guest,
Rafiki - Shaman of the Savanna,3,B,6,Be Our Guest,
Tinker Bell - Fast Flier,5,A-,6,Be Our Guest,
The Carpenter - Dinner Companion,0,D,6,Be Our Guest,
Iago - Reappearing Parrot,2,B-,6,Be Our Guest,
The Walrus - Greedy Gourmand,1,C,6,Be Our Guest,
Scar - Tempestuous Lion,1,C-,6,Be Our Guest,
Tinker Bell - Queen of the Azurite Fairies,1,C+,6,Be Our Guest,
Diablo - Obedient Raven,5,A-,6,Be Our Guest,
March Hare - Absurd Host,0,D,6,Be Our Guest,
Magic Carpet - Amazing Flier,1,C-,6,Be Our Guest,
Rafiki - Ethereal Guide,0,F,6,Be Our Guest,
Genie - Wish Fulfilled,5,A+,6,Be Our Guest,
Sisu - Uniting Dragon,0,F,6,Be Our Guest,
Madam Mim - Truly Marvelous,0,F,6,Be Our Guest,
Yzma - Conniving Chemist,5,A+,6,Be Our Guest,
Mama Odie - Solitary Sage,0,F,6,Be Our Guest,
Peter Pan - Shadow Catcher,0,F,6,Be Our Guest,
Mad Hatter - Eccentric Host,0,D,6,Be Our Guest,
A Very Merry Unbirthday,0,F,6,Be Our Guest,
Genie - Wonderful Trickster,1,C+,6,Be Our Guest,
Making Magic,0,D+,6,Be Our Guest,
Lose the Way,0,D,6,Be Our Guest,
Seeking the Half Crown,0,F,6,Be Our Guest,
Maleficent's Staff,0,F,6,Be Our Guest,
Mad Hatter's Teapot,0,F,6,Be Our Guest,
Pixie Dust,0,F,6,Be Our Guest,
Fairy Ship - Royal Vessel,0,D,6,Be Our Guest,
Mystical Tree - Mama Odie's Home,0,D,6,Be Our Guest,
Owl - Pirate Lookout,1,C-,6,Be Our Guest,
Lilo - Escape Artist,2,B-,6,Be Our Guest,
Winnie the Pooh - Hunny Pirate,0,F,6,Be Our Guest,
Gopher - Ship's Carpenter,1,C-,6,Be Our Guest,
Simba - Happy-Go-Lucky,0,D,6,Be Our Guest,
Chip - Friend Indeed,1,C-,6,Be Our Guest,
Dale - Friend in Need,2,B-,6,Be Our Guest,
David - Impressive Surfer,0,D+,6,Be Our Guest,
Prince Naveen - Vigilant First Mate,2,B-,6,Be Our Guest,
Prince Naveen - Carefree Explorer,3,B,6,Be Our Guest,
Chief Bogo - Gazelle Fan,1,C,6,Be Our Guest,
Chip - Ranger Leader,1,C-,6,Be Our Guest,
Monterey Jack - Good-Hearted Ranger,1,C-,6,Be Our Guest,
Chip 'N' Dale - Recovery Rangers,0,F,6,Be Our Guest,
Judy Hopps - Resourceful Rabbit,4,B+,6,Be Our Guest,
Tiana - Restaurant Owner,5,A-,6,Be Our Guest,
Grand Councilwoman - Federation Leader,0,D,6,Be Our Guest,
Dale - Mischievous Ranger,1,C+,6,Be Our Guest,
Nani - Caring Sister,2,B-,6,Be Our Guest,
Simba - Pride Protector,5,A+,6,Be Our Guest,
Kanga - Nurturing Mother,1,C+,6,Be Our Guest,
Rabbit - Indignant Pirate,0,D,6,Be Our Guest,
Roo - Littlest Pirate,0,D,6,Be Our Guest,
Mr. Litwak - Arcade Owner,0,D,6,Be Our Guest,
Jim Hawkins - Honorable Pirate,2,B-,6,Be Our Guest,
Good job,0,D,6,Be Our Guest,
I Won't Give In,0,D,6,Be Our Guest,
Rescue Rangers Away!,0,D,6,Be Our Guest,
Safe and Sound,0,F,6,Be Our Guest,
Naveen's Ukulele,0,F,6,Be Our Guest,
Pooh Pirate Ship,0,F,6,Be Our Guest,
Scrump,0,D,6,Be Our Guest,
Hundred Acre Island - Pooh's Home,0,D,6,Be Our Guest,
Sugar Rush Speedway - Finish Line,0,F,6,Be Our Guest,
Mosquito Bite,0,D+,6,Be Our Guest,
Sugar Rush Speedway - Finish Line,0,F,6,Be Our Guest,
Roger Radcliffe - Dog Lover,0,D+,7,Be Our Guest,
Dolores Madrigal - Within Earshot,0,D+,7,Be Our Guest,
Pain - Impudent Imp,1,C-,7,Be Our Guest,
Amber Coil,0,D+,7,Be Our Guest,
Mulan - Disguised Soldier,1,C+,7,Be Our Guest,
Heihei - Rambling Rooster,2,B-,7,Be Our Guest,
Dawson - Puzzling Sleuth,0,D-,7,Be Our Guest,
Merlin - Clever Clairvoyant,0,D,7,Be Our Guest,
Water Has Memory,0,F,7,Be Our Guest,
Monsieur D'arque - Despicable Proprietor,1,D*,7,Be Our Guest,
Pete - Pirate Scoundrel,0,D,7,Be Our Guest,
Unconventional Tool,0,D,7,Be Our Guest,
"Wake up, Alice!",0,F,7,Be Our Guest,
Card Soldiers - Royal Troops,1,C-,7,Be Our Guest,
Kanine Krunchies,0,F*,7,Be Our Guest,
Toby - Dogged Companion,1,C+,7,Be Our Guest,
Toulouse - Artistic Kitten,1,C-,7,Be Our Guest,
He's a Tramp,0,F,7,Be Our Guest,
Lady - Elegant Spaniel,0,F,7,Be Our Guest,
Restoring the Heart,2,B-,7,Be Our Guest,
Mattias - Arendelle General,0,D+,7,Be Our Guest,
Razoul - Menacing Guard,0,F,7,Be Our Guest,
Tuk Tuk - Disarmingly Cute,0,F*,7,Be Our Guest,
Freckles - Good boy,1,C-,7,Be Our Guest,
Baymax - Low Battery,1,C,7,Be Our Guest,
Elsa - Trusted Sister,5,B*,7,Be Our Guest,
Training Staff,0,D+,7,Be Our Guest,
Honeymaren - Northuldra Guide,3,B,7,Be Our Guest,
Penny The Orphan - Clever Child,1,C-,7,Be Our Guest,
The Phantom Blot - Shadowy Figure,1,C+,7,Be Our Guest,
Trusty - Loyal Bloodhound,1,C,7,Be Our Guest,
Double Trouble,1,C+,7,Be Our Guest,
Queen of Hearts - Losing Her Temper,1,C,7,Be Our Guest,
Sir Kay - Unruly Knight,1,C-,7,Be Our Guest,
Milo Thatch - Undaunted Scholar,1,C-,7,Be Our Guest,
Show me More!,0,F,7,Be Our Guest,
Penny - Bolt's Person,3,B,7,Be Our Guest,
Yzma - Transformed Kitten,0,D+,7,Be Our Guest,
Steel Coil,0,F,7,Be Our Guest,
Ruby Coil,1,C-,7,Be Our Guest,
Helga Sinclair - Tough as Nails,2,B-,7,Be Our Guest,
Mickey Mouse - Inspirational Warrior,0,F,7,Be Our Guest,
Minnie Mouse - Storyteller,0,F,7,Be Our Guest,
Honey Lemon - Chemistry Whiz,0,D+,7,Be Our Guest,
Yzma - Exasperated Schemer,1,C-,7,Be Our Guest,
Sapphire Coil,0,D+,7,Be Our Guest,
Grandmother Fa - Spirited Elder,1,C,7,Be Our Guest,
Donald Duck - Lively Pirate,0,F,7,Be Our Guest,
The Prince - Vigilant Suitor,0,F*,7,Be Our Guest,
Cy-bug - Invasive Enemy,0,D+,7,Be Our Guest,
This is my Family,2,B-,7,Be Our Guest,
Diablo - Spiteful Raven,1,C+,7,Be Our Guest,
Candlehead - Dedicated Racer,1,C-,7,Be Our Guest,
So Much to Give,1,C+,7,Be Our Guest,
Grewnge - Cannon Expert,0,D+,7,Be Our Guest,
Magical Maneuvers,0,D,7,Be Our Guest,
Archimedes - Exceptional Owl,0,D+,7,Be Our Guest,
Akela - Wolf Pack Elder,1,C,7,Be Our Guest,
Devil's Eye Diamond,0,D+,7,Be Our Guest,
The Glass Slipper,0,F,7,Be Our Guest,
Bolt - Headstrong Dog,0,D+,7,Be Our Guest,
Marie - Favored Kitten,1,C,7,Be Our Guest,
Duchess - Elegant Feline,1,C,7,Be Our Guest,
Tramp - Enterprising Dog,1,C-,7,Be Our Guest,
Yokai - Intellectual Schemer,0,F,7,Be Our Guest,
Rajah - Ghostly Tiger,4,B+,7,Be Our Guest,
Spaghetti Dinner,0,F,7,Be Our Guest,
The Troubadour - Musical Narrator,0,D+,7,Be Our Guest,
Calhoun - Battle Tested,0,F,7,Be Our Guest,
Belle - Apprentice Inventor,0,D+,7,Be Our Guest,
Bucky - Nutty Rascal,4,B+,7,Be Our Guest,
Fa Zhou - War Hero,1,C+,7,Be Our Guest,
Pacha - Trekmate,0,D+,7,Be Our Guest,
Anastasia - Bossy Stepsister,1,C-,7,Be Our Guest,
Raya - Guidance Seeker,1,C+,7,Be Our Guest,
Pepa Madrigal - Sensitive Sister,0,D+,7,Be Our Guest,
Maurice's Machine,0,F,7,Be Our Guest,
Cogsworth - Climbing Clock,0,D+,7,Be Our Guest,
Li Shang - Newly Promoted,0,F,7,Be Our Guest,
Emerald Coil,0,F,7,Be Our Guest,
Amethyst Coil,0,F,7,Be Our Guest,
We've Got Company!,0,F,7,Be Our Guest,
Lucky - Runt of the Litter,0,F,7,Be Our Guest,
Kenai - Magical Bear,4,B+,7,Be Our Guest,
Gaetan Moliere - The Mole,1,C+,7,Be Our Guest,
Mother Gothel - Vain Sorceress,1,C+,7,Be Our Guest,
Orville - Albatross Air,1,C-,7,Be Our Guest,
Mirabel Madrigal - Hopeful Dreamer,1,C-,7,Be Our Guest,
Koda - Smallish Bear,1,C,7,Be Our Guest,
Kashekim - Ancient Ruler,1,C-,7,Be Our Guest,
Baymax's Charging Station,0,F,7,Be Our Guest,
Robin Hood - Eye for Detail,1,C,7,Be Our Guest,
Pepper - Quick-Thinking Puppy,1,C,7,Be Our Guest,
Aurora - Waking Beauty,0,D+,7,Be Our Guest,
Hiro Hamada - Future Champion,0,D+,7,Be Our Guest,
Mariano Guzman - Handsome Suitor,1,C+,7,Be Our Guest,
Peg - Natural Performer,1,C,7,Be Our Guest,
Jafar - Aspiring Ruler,1,C+,7,Be Our Guest,
Ink Geyser,0,F,7,Be Our Guest,
Denahi - Impatient Hunter,3,B,7,Be Our Guest,
Mr.Smee - Efficient Captain,0,F,7,Be Our Guest,
Berlioz - Mischievous Kitten,1,C-,7,Be Our Guest,
Thomas O'Malley - Feline Charmer,0,D+,7,Be Our Guest,
Giant Cobra - Ghostly Serpent,4,B+,7,Be Our Guest,
Perla - Nimble Seamstress,5,A-,7,Be Our Guest,
Moana - Adventurer of Land and Sea,0,D+,7,Be Our Guest,
Drizella - Spoiled Stepsister,1,C,7,Be Our Guest,
The Queen - Jealous Beauty,2,B-,7,Be Our Guest,
Stabbington Brother - Without a Patch,1,C,7,Be Our Guest,
Aladdin - Research Assistant,0,F/C,7,Be Our Guest,
Kenai - Protective Brother,1,C,7,Be Our Guest,
Suzy - Master Seamstress,1,C-,7,Be Our Guest,
Snow White - Fairest in the Land,5,A+,7,Be Our Guest,
Shere Khan - Infamous Tiger,2,B-,7,Be Our Guest,
Jebidiah Farnsworth - Expedition Cook,1,C,7,Be Our Guest,
Cinderella - The Right One,0,D+,7,Be Our Guest,
Anna - Ice Breaker,1,C+,7,Be Our Guest,
Maurice - Unconventional Inventor,0,D+,7,Be Our Guest,
Treasure Guardian - Foreboding Sentry,0,D+,7,Be Our Guest,
Fidget - Sneaky Bat,5,A,7,Be Our Guest,
Gizmoduck - Suited Up,1,C,7,Be Our Guest,
Beagle Boys - Small-Time Crooks,3,B,7,Be Our Guest,
Moana - Island Explorer,2,B-,7,Be Our Guest,
Kida - Creative Thinker,2,B-,7,Be Our Guest,
Gantu - Experienced Enforcer,0,F,7,Be Our Guest,
Maid Marian - Badminton Ace,0,D+,7,Be Our Guest,
Mufasa - Respected King,1,C,7,Be Our Guest,
King Candy - Royal Racer,0,F,7,Be Our Guest,
Tanana - Tribal Elder,1,C,7,Be Our Guest,
Madame Medusa - Diamond Lover,0,F,7,Be Our Guest,
Perdita - Playful Mother,0,D+,7,Be Our Guest,
Ratigan - Nefarious Criminal,0,D,7,Be Our Guest,
The Matchmaker - Unforgiving Expert,1,C,7,Be Our Guest,
King of Hearts - Picky Ruler,1,C,7,Be Our Guest,
Scrooge McDuck - Resourceful Miser,1,C,7,Be Our Guest,
Kakamora - Band of Pirates,0,D+,7,Be Our Guest,
Clarabelle - News Reporter,1,C+,7,Be Our Guest,
Panic - High-strung Imp,2,B-,7,Be Our Guest,
Dr.Calico - Green-Eyed Man,1,C+,7,Be Our Guest,
Kuzco - Panicked Llama,4,B+,7,Be Our Guest,
Pascal - Garden Chameleon,5,A-,7,Be Our Guest,
Bolt - Dependable Friend,1,C+,7,Be Our Guest,
Jafar - Newly Crowned,0,D+,7,Be Our Guest,
Iago - Giant Spectral Parrot,4,B+,7,Be Our Guest,
Tweedle Dee & Tweedle Dum - Strange Storytellers,4,B+,7,Be Our Guest,
Thunderbolt - Wonder Dog,5,A-,7,Be Our Guest,
Heihei - Expanded Consciousness,0,F,7,Be Our Guest,
Tick-Tock - Relentless Crocodile,1,C+,7,Be Our Guest,
Stabbington Brother - With a Patch,1,C-,7,Be Our Guest,
Jasmine - Inspired Researcher,0,F,7,Be Our Guest,
The Return of Hercules,0,F,7,Be Our Guest,
The Family Madrigal,0,F,7,Be Our Guest,
All is Found,1,C+,7,Be Our Guest,
Chernabog - Creature of the Night,0,F,7,Be Our Guest,
Baymax - Upgraded Robot,1,C,7,Be Our Guest,
Cheshire Cat - Perplexing Feline,1,C+,7,Be Our Guest,
"Fix-it Felix, Jr. - Pint-Sized Hero",0,D+,7,Be Our Guest,
Isabela Madrigal - In the Moment,1,C+,7,Be Our Guest,
Bagheera - Guardian Jaguar,5,A+,7,Be Our Guest,
Kronk - Laid Back,0,F,7,Be Our Guest,
Queen of Hearts - Unpredictable Bully,0,F,7,Be Our Guest,
Restoring Atlantis,1,C+,7,Be Our Guest,
Kuzco - Temporary Whale,1,C,7,Be Our Guest,
Mushu - Majestic Dragon,5,A+,7,Be Our Guest,
King Stefan - New Father,2,B-,7,Be Our Guest,
Edgar Balthazar - Ambitious Butler,1,C,7,Be Our Guest,
Mittens - Sassy Street Cat,4,B+,7,Be Our Guest,
Bolt - Superdog,1,C+,7,Be Our Guest,
Sven - Keen-Eyed Reindeer,5,A-,7,Be Our Guest,
Lady - Miss Park Avenue,1,C+,7,Be Our Guest,
Lady Kluck - Protective Confidant,1,C+,7,Be Our Guest,
Tamatoa - Happy as a Clam,0,D+,7,Be Our Guest,
Wreck-It Ralph - Hero's Duty,1,C+,7,Be Our Guest,
Mirabel Madrigal - Musically Talented,0,D+,7,Be Our Guest,
Madam Mim - Cheating Spellcaster,1,C+,7,Be Our Guest,
Rhino - Motivational Speaker,3,B,7,Be Our Guest,
Pongo - Dear Old Dad,0,F,7,Be Our Guest,
Te Ka - Lava Monster,2,B-,7,Be Our Guest,
Basil - Secret Informer,1,C+,7,Be Our Guest,
Restoring the Crown,0,F,7,Be Our Guest,
Lady Tremaine - Bitterly Jealous,0,F,7,Be Our Guest,
Out of Order,1,C,7,Be Our Guest,
Baloo - Ol' Iron Paws,0,F,7,Be Our Guest,
Miss Bianca - Unwavering Agent,0,D+,7,Be Our Guest,
Pete - Space Pirate,1,C,7,Be Our Guest,
Baymax - Giant Robot,1,C+,7,Be Our Guest,
Mad Hatter - Unruly Eccentric,4,B+,7,Be Our Guest,
Hades - Fast Talker,0,F,7,Be Our Guest,
Calhoun - Courageous Rescuer,1,C-,7,Be Our Guest,
Beast - Frustrated Designer,0,F,7,Be Our Guest,
Goofy - Extreme Athlete,2,B-,7,Be Our Guest,
Donald Duck - Flustered Sorcerer,1,C+,7,Be Our Guest,
Hiro Hamada - Armor Designer,0,D+,7,Be Our Guest,
Wendy Darling - Pirate Queen,3,B,7,Be Our Guest,
Yzma - Above it All,1,C+,7,Be Our Guest,
Tramp - Street-Smart Dog,4,B+,7,Be Our Guest,
Elsa - Ice Maker,0,F,7,Be Our Guest,
Mulan - Imperial General,2,B-,7,Be Our Guest,
Mufasa - Among the Stars,1,C+,7,Be Our Guest,
Daisy Duck - Multitalented Pirate,0,F,7,Be Our Guest,
John Silver - Vengeful Pirate,1,C,7,Be Our Guest,
Lyle Tiberius Rourke - Crystallized Mercenary,0,F,7,Be Our Guest,
Belle - Mechanic Extraordinaire,0,F,7,Be Our Guest,
Te Ka - Elemental Terror,0,F,7,Be Our Guest,
Charlotte La Bouff - Mardi Gras Princess,1,C-,8,Be Our Guest,
Mirabel Madrigal - Curious Child,0,D,8,Be Our Guest,
Gene - Niceland Resident,0,D+,8,Be Our Guest,
Rhino - One-Sixteenth Wolf,0,D+,8,Be Our Guest,
Patch - Playful Pup,0,F,8,Be Our Guest,
Lady - Decisive Dog,0,D,8,Be Our Guest,
She's Your Person,0,D,8,Be Our Guest,
Palace Guard - Spectral Sentry,1,C+,8,Be Our Guest,
Royal Guard - Octopus Soldier,1,C-,8,Be Our Guest,
Bill The Lizard - Chimney Sweep,0,D,8,Be Our Guest,
Dale - Bumbler,1,C-,8,Be Our Guest,
Light The Fuse,1,C+,8,Be Our Guest,
Twitterpated,0,D+,8,Be Our Guest,
The Sword of Shan-Yu,1,C-,8,Be Our Guest,
Olaf - Recapping The Story,1,C+,8,Be Our Guest,
